year,agency_id,alloc_id,account,pa_code,pa_name
2017,12,,5268,2,Restoration of Forest Lands and Improvements (5215)
2017,12,,5268,3,Recreation fee demonstration / enhancement programs (5268)
2017,12,,5268,4,Timber Roads - Purchaser Election program (5202)
2017,12,,5268,5,Timber Salvage Sale program (5204)
2017,12,,5268,6,Timber Pipeline Restoration fund (includes forest botanical products) (5264)
2017,12,,5268,9,Operation and maintenance of quarters (5219)
2017,12,,5268,10,Land between the lakes management fund (5360)
2017,12,,5268,12,"Administration of rights-of-way and other land uses (5361 - URRF, URMN)"
2017,12,,5268,13,Secure Rural Schools - National Forest Fund (5201)
2017,12,,5268,14,Secure Rural Schools - transfers from Treasury (1117)
2017,12,,5268,15,Payments to Minnesota (5213)
2017,12,,5268,16,Payments to Counties - National Grasslands (5896)
2017,12,,5268,801,Admin rights of way - Reimbursable program (5361 - URMJ)
2017,12,,5277,1,Brush disposal (5206)
2017,12,,5277,2,Restoration of Forest Lands and Improvements (5215)
2017,12,,5277,3,Recreation fee demonstration / enhancement programs (5268)
2017,12,,5277,4,Timber Roads - Purchaser Election program (5202)
2017,12,,5277,5,Timber Salvage Sale program (5204)
2017,12,,5277,6,Timber Pipeline Restoration fund (includes forest botanical products) (5264)
2017,12,,5277,9,Operation and maintenance of quarters (5219)
2017,12,,5277,10,Land between the lakes management fund (5360)
2017,12,,5277,12,"Administration of rights-of-way and other land uses (5361 - URRF, URMN)"
2017,12,,5277,13,Secure Rural Schools - National Forest Fund (5201)
2017,12,,5277,14,Secure Rural Schools - transfers from Treasury (1117)
2017,12,,5277,15,Payments to Minnesota (5213)
2017,12,,5277,16,Payments to Counties - National Grasslands (5896)
2017,12,,5277,801,Admin rights of way - Reimbursable program (5361 - URMJ)
2017,12,,5360,1,Brush disposal (5206)
2017,12,,5360,2,Restoration of Forest Lands and Improvements (5215)
2017,12,,5360,3,Recreation fee demonstration / enhancement programs (5268)
2017,12,,5360,4,Timber Roads - Purchaser Election program (5202)
2017,12,,5360,5,Timber Salvage Sale program (5204)
2017,12,,5360,6,Timber Pipeline Restoration fund (includes forest botanical products) (5264)
2017,12,,5360,9,Operation and maintenance of quarters (5219)
2017,12,,5360,10,Land between the lakes management fund (5360)
2017,12,,5360,12,"Administration of rights-of-way and other land uses (5361 - URRF, URMN)"
2017,12,,5360,13,Secure Rural Schools - National Forest Fund (5201)
2017,12,,5360,14,Secure Rural Schools - transfers from Treasury (1117)
2017,12,,5360,15,Payments to Minnesota (5213)
2017,12,,5360,16,Payments to Counties - National Grasslands (5896)
2017,12,,5360,801,Admin rights of way - Reimbursable program (5361 - URMJ)
2017,12,,5361,1,Brush disposal (5206)
2017,12,,5361,2,Restoration of Forest Lands and Improvements (5215)
2017,12,,5361,3,Recreation fee demonstration / enhancement programs (5268)
2017,12,,5361,4,Timber Roads - Purchaser Election program (5202)
2017,12,,5361,5,Timber Salvage Sale program (5204)
2017,12,,5361,6,Timber Pipeline Restoration fund (includes forest botanical products) (5264)
2017,12,,5361,9,Operation and maintenance of quarters (5219)
2017,12,,5361,10,Land between the lakes management fund (5360)
2017,12,,5361,12,"Administration of rights-of-way and other land uses (5361 - URRF, URMN)"
2017,12,,5361,13,Secure Rural Schools - National Forest Fund (5201)
2017,12,,5361,14,Secure Rural Schools - transfers from Treasury (1117)
2017,12,,5361,15,Payments to Minnesota (5213)
2017,12,,5361,16,Payments to Counties - National Grasslands (5896)
2017,12,,5361,801,Admin rights of way - Reimbursable program (5361 - URMJ)
2017,12,,5363,1,Brush disposal (5206)
2017,12,,5363,2,Restoration of Forest Lands and Improvements (5215)
2017,12,,5363,3,Recreation fee demonstration / enhancement programs (5268)
2017,12,,5363,4,Timber Roads - Purchaser Election program (5202)
2017,12,,5363,5,Timber Salvage Sale program (5204)
2017,12,,5363,6,Timber Pipeline Restoration fund (includes forest botanical products) (5264)
2017,12,,5363,9,Operation and maintenance of quarters (5219)
2017,12,,5363,10,Land between the lakes management fund (5360)
2017,12,,5363,12,"Administration of rights-of-way and other land uses (5361 - URRF, URMN)"
2017,12,,5363,13,Secure Rural Schools - National Forest Fund (5201)
2017,12,,5363,14,Secure Rural Schools - transfers from Treasury (1117)
2017,12,,5363,15,Payments to Minnesota (5213)
2017,12,,5363,16,Payments to Counties - National Grasslands (5896)
2017,12,,5363,801,Admin rights of way - Reimbursable program (5361 - URMJ)
2017,12,,5462,1,Brush disposal (5206)
2017,12,,5462,2,Restoration of Forest Lands and Improvements (5215)
2017,12,,5462,3,Recreation fee demonstration / enhancement programs (5268)
2017,12,,5462,4,Timber Roads - Purchaser Election program (5202)
2017,12,,5462,5,Timber Salvage Sale program (5204)
2017,12,,5462,6,Timber Pipeline Restoration fund (includes forest botanical products) (5264)
2017,12,,5462,9,Operation and maintenance of quarters (5219)
2017,12,,5462,10,Land between the lakes management fund (5360)
2017,12,,5462,12,"Administration of rights-of-way and other land uses (5361 - URRF, URMN)"
2017,12,,5462,13,Secure Rural Schools - National Forest Fund (5201)
2017,12,,5462,14,Secure Rural Schools - transfers from Treasury (1117)
2017,12,,5462,15,Payments to Minnesota (5213)
2017,12,,5462,16,Payments to Counties - National Grasslands (5896)
2017,12,,5462,801,Admin rights of way - Reimbursable program (5361 - URMJ)
2017,12,,5896,1,Brush disposal (5206)
2017,12,,5896,2,Restoration of Forest Lands and Improvements (5215)
2017,12,,5896,3,Recreation fee demonstration / enhancement programs (5268)
2017,12,,5896,4,Timber Roads - Purchaser Election program (5202)
2017,12,,5896,5,Timber Salvage Sale program (5204)
2017,12,,5896,6,Timber Pipeline Restoration fund (includes forest botanical products) (5264)
2017,12,,5896,9,Operation and maintenance of quarters (5219)
2017,12,,5896,10,Land between the lakes management fund (5360)
2017,12,,5896,12,"Administration of rights-of-way and other land uses (5361 - URRF, URMN)"
2017,12,,5896,13,Secure Rural Schools - National Forest Fund (5201)
2017,12,,5896,14,Secure Rural Schools - transfers from Treasury (1117)
2017,12,,5896,15,Payments to Minnesota (5213)
2017,12,,5896,16,Payments to Counties - National Grasslands (5896)
2017,12,,5896,801,Admin rights of way - Reimbursable program (5361 - URMJ)
2017,12,,9921,1,Brush disposal (5206)
2017,12,,9921,2,Restoration of Forest Lands and Improvements (5215)
2017,12,,9921,3,Recreation fee demonstration / enhancement programs (5268)
2017,12,,9921,4,Timber Roads - Purchaser Election program (5202)
2017,12,,9921,5,Timber Salvage Sale program (5204)
2017,12,,9921,6,Timber Pipeline Restoration fund (includes forest botanical products) (5264)
2017,12,,9921,9,Operation and maintenance of quarters (5219)
2017,12,,9921,10,Land between the lakes management fund (5360)
2017,12,,9921,12,"Administration of rights-of-way and other land uses (5361 - URRF, URMN)"
2017,12,,9921,13,Secure Rural Schools - National Forest Fund (5201)
2017,12,,9921,14,Secure Rural Schools - transfers from Treasury (1117)
2017,12,,9921,15,Payments to Minnesota (5213)
2017,12,,9921,16,Payments to Counties - National Grasslands (5896)
2017,12,,9921,801,Admin rights of way - Reimbursable program (5361 - URMJ)
2017,12,,8028,1,Cooperative work trust fund (8028 - CWKV/K2)
2017,12,,8028,2,Cooperative work advance payments (8028 - CWF2)
2017,12,,8028,3,Reforestation trust fund (8046 - RTRT)
2017,12,,8028,801,Reimbursable program-coop work other (8028 - CWFS)
2017,12,,8039,1,Cooperative work trust fund (8028 - CWKV/K2)
2017,12,,8039,2,Cooperative work advance payments (8028 - CWF2)
2017,12,,8039,3,Reforestation trust fund (8046 - RTRT)
2017,12,,8039,801,Reimbursable program-coop work other (8028 - CWFS)
2017,12,,8046,1,Cooperative work trust fund (8028 - CWKV/K2)
2017,12,,8046,2,Cooperative work advance payments (8028 - CWF2)
2017,12,,8046,3,Reforestation trust fund (8046 - RTRT)
2017,12,,8046,801,Reimbursable program-coop work other (8028 - CWFS)
2017,12,,9974,1,Cooperative work trust fund (8028 - CWKV/K2)
2017,12,,9974,2,Cooperative work advance payments (8028 - CWF2)
2017,12,,9974,3,Reforestation trust fund (8046 - RTRT)
2017,12,,9974,801,Reimbursable program-coop work other (8028 - CWFS)
2017,12,,5004,1,Land Acquisition (12X5004 LALW) Discretionary
2017,12,,5004,2,Land Facilities Enchancement (12X5216 EXSC/SL) Mandatory
2017,12,,5208,1,Land Acquisition (12X5004 LALW) Discretionary
2017,12,,5208,2,Land Facilities Enchancement (12X5216 EXSC/SL) Mandatory
2017,12,,5212,1,Land Acquisition (12X5004 LALW) Discretionary
2017,12,,5212,2,Land Facilities Enchancement (12X5216 EXSC/SL) Mandatory
2017,12,,5216,1,Land Acquisition (12X5004 LALW) Discretionary
2017,12,,5216,2,Land Facilities Enchancement (12X5216 EXSC/SL) Mandatory
2017,12,,9923,1,Land Acquisition (12X5004 LALW) Discretionary
2017,12,,9923,2,Land Facilities Enchancement (12X5216 EXSC/SL) Mandatory
2017,12,,1119,1,Management of national forest lands for subsistence uses
2017,12,,1106,1,National forest system
2017,12,,1106,801,National Forest System (Reimbursable)
2017,12,,2263,1,National forest system
2017,12,,2263,801,National Forest System (Reimbursable)
2017,12,,5072,1,National forest system
2017,12,,5072,801,National Forest System (Reimbursable)
2017,12,,5278,1,National forest system
2017,12,,5278,801,National Forest System (Reimbursable)
2017,12,,5366,1,National forest system
2017,12,,5366,801,National Forest System (Reimbursable)
2017,12,,5207,1,Range betterment fund
2017,12,,1105,1,State and private forestry
2017,12,,1105,2,Forest Legacy
2017,12,,1105,801,State and Private Forestry (Reimbursable)
2017,12,,1127,1,State and private forestry
2017,12,,1127,2,Forest Legacy
2017,12,,1127,801,State and Private Forestry (Reimbursable)
2017,12,,5367,1,State and private forestry
2017,12,,5367,2,Forest Legacy
2017,12,,5367,801,State and Private Forestry (Reimbursable)
2017,12,,5540,1,Stewardship contracting
2017,12,,1115,1,Wildland fire management
2017,12,,1115,801,Wildland Fire Management (Reimbursable)
2017,12,,1118,1,Wildland fire management
2017,12,,1118,801,Wildland Fire Management (Reimbursable)
2017,12,,4605,801,Working capital fund
2017,12,,4050,801,Limitation on inspection and weighing services
2017,12,,2400,1,Packers and stockyards program
2017,12,,2600,1,Packers and stockyards program
2017,12,,500,1,Hazardous materials management
2017,12,,1801,1,Agricultural estimates
2017,12,,1801,2,Statistical research and service
2017,12,,1801,3,Census of agriculture
2017,12,,1801,801,National Agricultural Statistics Service (Reimbursable)
2017,12,,8218,1,Agricultural estimates
2017,12,,8218,2,Statistical research and service
2017,12,,8218,3,Census of agriculture
2017,12,,8218,801,National Agricultural Statistics Service (Reimbursable)
2017,12,,1003,1,Biomass research and development
2017,12,,502,1,"Smith-Lever Act, 3(b) and 3(c)"
2017,12,,502,2,Youth at risk
2017,12,,502,4,Expanded food and nutrition education program (EFNEP)
2017,12,,502,6,Farm Safety
2017,12,,502,9,Federally Recognized Tribes Extension Program
2017,12,,502,13,Payments to 1890 colleges and Tuskegee Univ. and West Virginia State University
2017,12,,502,15,Renewable resources extension act
2017,12,,502,16,Federal administration
2017,12,,502,19,1890 facilities (section 1447)
2017,12,,502,22,1994 institutions activities
2017,12,,502,24,Rural health and safety education
2017,12,,502,26,Risk management education
2017,12,,502,27,New technologies for ag. extension
2017,12,,502,30,Food Animal Residue Avoidance Database
2017,12,,502,31,Beginning Farmers and Ranchers Program
2017,12,,502,32,Food Safety Outreach Program
2017,12,,502,33,Food Insecurity Nutrition Incentive Program
2017,12,,502,801,Extension Activities (Reimbursable)
2017,12,,1502,50,Crop Protection/Pest Management
2017,12,,1502,70,Methyl bromide transition program
2017,12,,1502,71,Homeland Security
2017,12,,1502,85,Emergency Citrus Research and Extension Program
2017,12,,1502,86,Specialty Crop Research Initiative
2017,12,,1502,87,Regional Rural development centers
2017,12,,1502,88,Organic transition
2017,12,,1502,89,Organic Research and Extension Initiative
2017,12,,1500,1,Payments under the Hatch Act
2017,12,,1500,2,Cooperative forestry research
2017,12,,1500,3,Payments to 1890 colleges and Tuskegee Univ. and West Virginia State University
2017,12,,1500,4,Special research grants
2017,12,,1500,5,Agriculture Food and Research Initiative
2017,12,,1500,6,Animal health and disease research
2017,12,,1500,7,Federal Administration
2017,12,,1500,8,Higher education
2017,12,,1500,9,Native American Institutions Endowment Fund
2017,12,,1500,12,Veterinary Medical Services Act
2017,12,,1500,13,Veterinary Services Grant Program
2017,12,,1500,15,Sun Grant Program
2017,12,,1500,16,Farm Business Management and Benchmarking
2017,12,,1500,21,Alfalfa Forage and Research Program
2017,12,,1500,22,Capacity Building for Non-Land Grant Colleges of Agriculture
2017,12,,1500,801,Research and Education Activities (Reimbursable)
2017,12,,5205,9,Native American Institutions Endowment Fund
2017,12,,1004,1,Wetlands Reserve Program
2017,12,,1004,2,Environmental Quality Incentives Program
2017,12,,1004,4,Agricultural Water Enhancement Program
2017,12,,1004,5,Wildlife Habitat Incentives Program
2017,12,,1004,6,Farm and Ranch Lands Protection Program
2017,12,,1004,7,Conservation Security Program
2017,12,,1004,8,Grassland Reserve Program
2017,12,,1004,9,Conservation Stewardship Program
2017,12,,1004,10,Agricultural Management Assistance Program
2017,12,,1004,11,Chesapeake Bay Watershed Initiative
2017,12,,1004,12,Healthy Forests Reserve Program
2017,12,,1004,13,Conservation Reserve Program - Direct
2017,12,,1004,14,Agricultural Conservation Easement Program
2017,12,,1004,15,Regional Conservation Partnership Program
2017,12,,1004,16,Voluntary Public Access and Habitat Incentive Program
2017,12,,1004,801,Reimbursable program activities
2017,12,,1004,802,Reimbursable EPA Great Lakes Environmental Quality Incentives Program
2017,12,,3322,1,Wetlands Reserve Program
2017,12,,3322,2,Environmental Quality Incentives Program
2017,12,,3322,4,Agricultural Water Enhancement Program
2017,12,,3322,5,Wildlife Habitat Incentives Program
2017,12,,3322,6,Farm and Ranch Lands Protection Program
2017,12,,3322,7,Conservation Security Program
2017,12,,3322,8,Grassland Reserve Program
2017,12,,3322,9,Conservation Stewardship Program
2017,12,,3322,10,Agricultural Management Assistance Program
2017,12,,3322,11,Chesapeake Bay Watershed Initiative
2017,12,,3322,12,Healthy Forests Reserve Program
2017,12,,3322,13,Conservation Reserve Program - Direct
2017,12,,3322,14,Agricultural Conservation Easement Program
2017,12,,3322,15,Regional Conservation Partnership Program
2017,12,,3322,16,Voluntary Public Access and Habitat Incentive Program
2017,12,,3322,801,Reimbursable program activities
2017,12,,3322,802,Reimbursable EPA Great Lakes Environmental Quality Incentives Program
2017,12,,5330,1,Wetlands Reserve Program
2017,12,,5330,2,Environmental Quality Incentives Program
