CGAC AGENCY CODE,FPDS DEPARTMENT ID,FREC,AGENCY NAME,AGENCY ABBREVIATION,REGISTERED IN BROKER,REGISTERED IN ASP,ORIGINAL SOURCE FOR CGAC or SubTier,SUBTIER CODE,SUBTIER NAME,SUBTIER ABBREVIATION,FREC DESCRIPTION,REGISTERED IN ASP,AGENCY NAME (ORIGINAL),SUBTIER NAME (ORIGINAL),MISSION,WEBSITE,ICON FILENAME,COMMENT
075,7500,7500,Department of Health and Human Services,HHS,YES,YES,OMB File,7593,Gorgas Memorial Institute of Tropical and Preventative Medicine,GMI,Department of Health and Human Services,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",GORGAS MEMORIAL INST OF TROPICAL AND PREVENTATIVE MEDICINE,"HUD's mission is to create strong, sustainable, inclusive communities and quality affordable homes for all. HUD is working to strengthen the housing market to bolster the economy and protect consumers; meet the need for quality affordable rental homes; utilize housing as a platform for improving quality of life; build inclusive and sustainable communities free from discrimination, and transform the way HUD does business.",https://www.hud.gov/,DHUD.jpg,
075,7500,7500,Department of Health and Human Services,HHS,YES,YES,OMB File,7593,Gorgas Memorial Institute of Tropical and Preventative Medicine,GMI,Department of Health and Human Services,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",GORGAS MEMORIAL INST OF TROPICAL AND PREVENTATIVE MEDICINE,"HUD's mission is to create strong, sustainable, inclusive communities and quality affordable homes for all. HUD is working to strengthen the housing market to bolster the economy and protect consumers; meet the need for quality affordable rental homes; utilize housing as a platform for improving quality of life; build inclusive and sustainable communities free from discrimination, and transform the way HUD does business.",https://www.hud.gov/,DHUD.jpg,
075,7500,7500,Department of Health and Human Services,HHS,YES,YES,OMB File,7593,Gorgas Memorial Institute of Tropical and Preventative Medicine,GMI,Department of Health and Human Services,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",GORGAS MEMORIAL INST OF TROPICAL AND PREVENTATIVE MEDICINE,"HUD's mission is to create strong, sustainable, inclusive communities and quality affordable homes for all. HUD is working to strengthen the housing market to bolster the economy and protect consumers; meet the need for quality affordable rental homes; utilize housing as a platform for improving quality of life; build inclusive and sustainable communities free from discrimination, and transform the way HUD does business.",https://www.hud.gov/,DHUD.jpg,
075,7500,7500,Department of Health and Human Services,HHS,YES,YES,OMB File,7593,Gorgas Memorial Institute of Tropical and Preventative Medicine,GMI,Department of Health and Human Services,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",GORGAS MEMORIAL INST OF TROPICAL AND PREVENTATIVE MEDICINE,"HUD's mission is to create strong, sustainable, inclusive communities and quality affordable homes for all. HUD is working to strengthen the housing market to bolster the economy and protect consumers; meet the need for quality affordable rental homes; utilize housing as a platform for improving quality of life; build inclusive and sustainable communities free from discrimination, and transform the way HUD does business.",https://www.hud.gov/,DHUD.jpg,
075,7500,7500,Department of Health and Human Services,HHS,YES,YES,OMB File,7593,Gorgas Memorial Institute of Tropical and Preventative Medicine,GMI,Department of Health and Human Services,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",GORGAS MEMORIAL INST OF TROPICAL AND PREVENTATIVE MEDICINE,"HUD's mission is to create strong, sustainable, inclusive communities and quality affordable homes for all. HUD is working to strengthen the housing market to bolster the economy and protect consumers; meet the need for quality affordable rental homes; utilize housing as a platform for improving quality of life; build inclusive and sustainable communities free from discrimination, and transform the way HUD does business.",https://www.hud.gov/,DHUD.jpg,
075,7500,7500,Department of Health and Human Services,HHS,YES,YES,OMB File,7593,Gorgas Memorial Institute of Tropical and Preventative Medicine,GMI,Department of Health and Human Services,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",GORGAS MEMORIAL INST OF TROPICAL AND PREVENTATIVE MEDICINE,"HUD's mission is to create strong, sustainable, inclusive communities and quality affordable homes for all. HUD is working to strengthen the housing market to bolster the economy and protect consumers; meet the need for quality affordable rental homes; utilize housing as a platform for improving quality of life; build inclusive and sustainable communities free from discrimination, and transform the way HUD does business.",https://www.hud.gov/,DHUD.jpg,
075,7500,7500,Department of Health and Human Services,HHS,YES,YES,OMB File,7593,Gorgas Memorial Institute of Tropical and Preventative Medicine,GMI,Department of Health and Human Services,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",GORGAS MEMORIAL INST OF TROPICAL AND PREVENTATIVE MEDICINE,"HUD's mission is to create strong, sustainable, inclusive communities and quality affordable homes for all. HUD is working to strengthen the housing market to bolster the economy and protect consumers; meet the need for quality affordable rental homes; utilize housing as a platform for improving quality of life; build inclusive and sustainable communities free from discrimination, and transform the way HUD does business.",https://www.hud.gov/,DHUD.jpg,
075,7500,7500,Department of Health and Human Services,HHS,YES,YES,OMB File,7593,Gorgas Memorial Institute of Tropical and Preventative Medicine,GMI,Department of Health and Human Services,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",GORGAS MEMORIAL INST OF TROPICAL AND PREVENTATIVE MEDICINE,"HUD's mission is to create strong, sustainable, inclusive communities and quality affordable homes for all. HUD is working to strengthen the housing market to bolster the economy and protect consumers; meet the need for quality affordable rental homes; utilize housing as a platform for improving quality of life; build inclusive and sustainable communities free from discrimination, and transform the way HUD does business.",https://www.hud.gov/,DHUD.jpg,
075,7500,7500,Department of Health and Human Services,HHS,YES,YES,OMB File,7593,Gorgas Memorial Institute of Tropical and Preventative Medicine,GMI,Department of Health and Human Services,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",GORGAS MEMORIAL INST OF TROPICAL AND PREVENTATIVE MEDICINE,"HUD's mission is to create strong, sustainable, inclusive communities and quality affordable homes for all. HUD is working to strengthen the housing market to bolster the economy and protect consumers; meet the need for quality affordable rental homes; utilize housing as a platform for improving quality of life; build inclusive and sustainable communities free from discrimination, and transform the way HUD does business.",https://www.hud.gov/,DHUD.jpg,
075,7500,7500,Department of Health and Human Services,HHS,YES,YES,OMB File,7593,Gorgas Memorial Institute of Tropical and Preventative Medicine,GMI,Department of Health and Human Services,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",GORGAS MEMORIAL INST OF TROPICAL AND PREVENTATIVE MEDICINE,"HUD's mission is to create strong, sustainable, inclusive communities and quality affordable homes for all. HUD is working to strengthen the housing market to bolster the economy and protect consumers; meet the need for quality affordable rental homes; utilize housing as a platform for improving quality of life; build inclusive and sustainable communities free from discrimination, and transform the way HUD does business.",https://www.hud.gov/,DHUD.jpg,
075,7500,7500,Department of Health and Human Services,HHS,YES,YES,OMB File,7593,Gorgas Memorial Institute of Tropical and Preventative Medicine,GMI,Department of Health and Human Services,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",GORGAS MEMORIAL INST OF TROPICAL AND PREVENTATIVE MEDICINE,"HUD's mission is to create strong, sustainable, inclusive communities and quality affordable homes for all. HUD is working to strengthen the housing market to bolster the economy and protect consumers; meet the need for quality affordable rental homes; utilize housing as a platform for improving quality of life; build inclusive and sustainable communities free from discrimination, and transform the way HUD does business.",https://www.hud.gov/,DHUD.jpg,
075,7500,7500,Department of Health and Human Services,HHS,YES,YES,OMB File,7593,Gorgas Memorial Institute of Tropical and Preventative Medicine,GMI,Department of Health and Human Services,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",GORGAS MEMORIAL INST OF TROPICAL AND PREVENTATIVE MEDICINE,"HUD's mission is to create strong, sustainable, inclusive communities and quality affordable homes for all. HUD is working to strengthen the housing market to bolster the economy and protect consumers; meet the need for quality affordable rental homes; utilize housing as a platform for improving quality of life; build inclusive and sustainable communities free from discrimination, and transform the way HUD does business.",https://www.hud.gov/,DHUD.jpg,
075,7500,7500,Department of Health and Human Services,HHS,YES,YES,OMB File,7593,Gorgas Memorial Institute of Tropical and Preventative Medicine,GMI,Department of Health and Human Services,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",GORGAS MEMORIAL INST OF TROPICAL AND PREVENTATIVE MEDICINE,"HUD's mission is to create strong, sustainable, inclusive communities and quality affordable homes for all. HUD is working to strengthen the housing market to bolster the economy and protect consumers; meet the need for quality affordable rental homes; utilize housing as a platform for improving quality of life; build inclusive and sustainable communities free from discrimination, and transform the way HUD does business.",https://www.hud.gov/,DHUD.jpg,
075,7500,7500,Department of Health and Human Services,HHS,YES,YES,OMB File,7593,Gorgas Memorial Institute of Tropical and Preventative Medicine,GMI,Department of Health and Human Services,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",GORGAS MEMORIAL INST OF TROPICAL AND PREVENTATIVE MEDICINE,"HUD's mission is to create strong, sustainable, inclusive communities and quality affordable homes for all. HUD is working to strengthen the housing market to bolster the economy and protect consumers; meet the need for quality affordable rental homes; utilize housing as a platform for improving quality of life; build inclusive and sustainable communities free from discrimination, and transform the way HUD does business.",https://www.hud.gov/,DHUD.jpg,
075,7500,7500,Department of Health and Human Services,HHS,YES,YES,OMB File,7593,Gorgas Memorial Institute of Tropical and Preventative Medicine,GMI,Department of Health and Human Services,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",GORGAS MEMORIAL INST OF TROPICAL AND PREVENTATIVE MEDICINE,"HUD's mission is to create strong, sustainable, inclusive communities and quality affordable homes for all. HUD is working to strengthen the housing market to bolster the economy and protect consumers; meet the need for quality affordable rental homes; utilize housing as a platform for improving quality of life; build inclusive and sustainable communities free from discrimination, and transform the way HUD does business.",https://www.hud.gov/,DHUD.jpg,
075,7500,7500,Department of Health and Human Services,HHS,YES,YES,OMB File,7593,Gorgas Memorial Institute of Tropical and Preventative Medicine,GMI,Department of Health and Human Services,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",GORGAS MEMORIAL INST OF TROPICAL AND PREVENTATIVE MEDICINE,"HUD's mission is to create strong, sustainable, inclusive communities and quality affordable homes for all. HUD is working to strengthen the housing market to bolster the economy and protect consumers; meet the need for quality affordable rental homes; utilize housing as a platform for improving quality of life; build inclusive and sustainable communities free from discrimination, and transform the way HUD does business.",https://www.hud.gov/,DHUD.jpg,
075,7500,7500,Department of Health and Human Services,HHS,YES,YES,OMB File,7593,Gorgas Memorial Institute of Tropical and Preventative Medicine,GMI,Department of Health and Human Services,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",GORGAS MEMORIAL INST OF TROPICAL AND PREVENTATIVE MEDICINE,"HUD's mission is to create strong, sustainable, inclusive communities and quality affordable homes for all. HUD is working to strengthen the housing market to bolster the economy and protect consumers; meet the need for quality affordable rental homes; utilize housing as a platform for improving quality of life; build inclusive and sustainable communities free from discrimination, and transform the way HUD does business.",https://www.hud.gov/,DHUD.jpg,
075,7500,7500,Department of Health and Human Services,HHS,YES,YES,OMB File,7593,Gorgas Memorial Institute of Tropical and Preventative Medicine,GMI,Department of Health and Human Services,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",GORGAS MEMORIAL INST OF TROPICAL AND PREVENTATIVE MEDICINE,"HUD's mission is to create strong, sustainable, inclusive communities and quality affordable homes for all. HUD is working to strengthen the housing market to bolster the economy and protect consumers; meet the need for quality affordable rental homes; utilize housing as a platform for improving quality of life; build inclusive and sustainable communities free from discrimination, and transform the way HUD does business.",https://www.hud.gov/,DHUD.jpg,
075,7500,7500,Department of Health and Human Services,HHS,YES,YES,OMB File,7593,Gorgas Memorial Institute of Tropical and Preventative Medicine,GMI,Department of Health and Human Services,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",GORGAS MEMORIAL INST OF TROPICAL AND PREVENTATIVE MEDICINE,"HUD's mission is to create strong, sustainable, inclusive communities and quality affordable homes for all. HUD is working to strengthen the housing market to bolster the economy and protect consumers; meet the need for quality affordable rental homes; utilize housing as a platform for improving quality of life; build inclusive and sustainable communities free from discrimination, and transform the way HUD does business.",https://www.hud.gov/,DHUD.jpg,
