ACCT_NUM,ATA,AID,BPOA,EPOA,A,MAIN,SUB,GWA_TAS,GWA_TAS NAME,Agency AID,Agency Name,ADMIN_ORG,Admin Org Name,FR Entity Type Code,FR Entity Description,Financial Indicator Type 2,FIN IND Type 2 Description,Function Code,Function Description,Sub Function Code,Sub Function Description
65442, ,068,2016,2017, ,8145,000,6816/178145,"Hazardous Substance Superfund, Environmental Protection Agency",068,Environmental Protection Agency,00,ENVIRONMENTAL PROTECTION AGENCY,6800,Environmental Protection Agency, , ,300,Natural Resources and Environment,304,Pollution control and abatement
70443, ,068,2017,2018, ,8145,000,6817/188145,"Hazardous Substance Superfund, Environmental Protection Agency",068,Environmental Protection Agency,00,ENVIRONMENTAL PROTECTION AGENCY,6800,Environmental Protection Agency, , ,300,Natural Resources and Environment,304,Pollution control and abatement
6294,014,068, , ,X,8145,001,14-68X8145.1,Hazardous Substance Superfund - Treasury Managed. Environmental Protection Agency,014,Department of the Interior,01,Departmental Offices,6800,Environmental Protection Agency, , ,300,Natural Resources and Environment,304,Pollution control and abatement
7548,016,068, , ,X,8145,004,16-68X8145.4,Hazardous Substance Superfund - Treasury Managed. Environmental Protection Agency,016,Department of Labor,04,OCCUPATIONAL SAFETY AND HEALTH ADMINISTRATION,6800,Environmental Protection Agency, , ,300,Natural Resources and Environment,304,Pollution control and abatement
18075,075,068, , ,X,8145,009,75-68X8145.9,Hazardous Substance Superfund - Treasury Managed. Environmental Protection Agency,075,Department of Health & Human Services,09,Centers for Disease Control,6800,Environmental Protection Agency, , ,300,Natural Resources and Environment,304,Pollution control and abatement
4964,013,068, , ,X,8145,014,13-68X8145.14,Hazardous Substance Superfund - Treasury Managed. Environmental Protection Agency,013,Department of Commerce,14,National Oceanic & Atmospheric Administration,6800,Environmental Protection Agency, , ,300,Natural Resources and Environment,304,Pollution control and abatement
9834, ,068, , ,X,8153,000,68X8153,"Leaking Underground Storage Tank Trust Fund - Treasury Managed, Environmental Protection Agency",068,Environmental Protection Agency,00,ENVIRONMENTAL PROTECTION AGENCY,6800,Environmental Protection Agency, , ,300,Natural Resources and Environment,304,Pollution control and abatement
14444,068,068, , ,X,8153,000,68-68X8153,"Leaking Underground Storage Tank Trust Fund - Treasury Managed, Environmental Protection Agency",068,Environmental Protection Agency,00,ENVIRONMENTAL PROTECTION AGENCY,6800,Environmental Protection Agency,[NULL], ,300,Natural Resources and Environment,304,Pollution control and abatement
40551, ,068,2009,2010, ,8195,000,6809/108195,"Hazardous Substance Superfund - Recovery Act, Environmental Protection Agency",068,Environmental Protection Agency,00,ENVIRONMENTAL PROTECTION AGENCY,6800,Environmental Protection Agency, , ,300,Natural Resources and Environment,304,Pollution control and abatement
40550, ,068,2009,2010, ,8196,000,6809/108196,"Leaking Underground Storage Tank Trust Fund Program - Recovery Act, Environmental Protection Agency",068,Environmental Protection Agency,00,ENVIRONMENTAL PROTECTION AGENCY,6800,Environmental Protection Agency, , ,300,Natural Resources and Environment,304,Pollution control and abatement
14281, ,068, , ,X,8221,000,68X8221,"Inland Oil Spill Programs, Environmental Protection Agency                                                                                                                                                                                      ",068,Environmental Protection Agency,00,ENVIRONMENTAL PROTECTION AGENCY,6800,Environmental Protection Agency, , ,300,Natural Resources and Environment,304,Pollution control and abatement
14282, ,068, , ,X,8741,000,68X8741,"Miscellaneous Contributed Funds, Environmental Protection Agency",068,Environmental Protection Agency,00,ENVIRONMENTAL PROTECTION AGENCY,6800,Environmental Protection Agency, , ,300,Natural Resources and Environment,304,Pollution control and abatement
14529, ,069, , ,X,0102,000,69X0102,"Salaries and Expenses, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation
46115, ,069,2011,2011, ,0102,000,69110102,"Salaries and Expenses, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation
52645, ,069,2012,2012, ,0102,000,69120102,"Salaries and Expenses, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation
56947, ,069,2013,2013, ,0102,000,69130102,"Salaries and Expenses, Office of the Secretary, Transportation                                                                                                                                                                                  ",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation
62299, ,069,2013,2014, ,0102,000,6913/140102,"Salaries and Expenses, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation
59955, ,069,2014,2014, ,0102,000,69140102,"Salaries and Expenses, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation
66498, ,069,2014,2015, ,0102,000,6914/150102,"Salaries & Expenses, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation
63118, ,069,2015,2015, ,0102,000,69150102,"Salaries and Expenses, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation
70558, ,069,2015,2016, ,0102,000,6915/160102,"Salaries and Expenses, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation
65558, ,069,2016,2016, ,0102,000,69160102,"Salaries and Expenses, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation
70380, ,069,2017,2017, ,0102,000,69170102,"Salaries and Expenses, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation
14531, ,069, , ,X,0104,000,69X0104,"Research and Special Programs, Pipeline and Hazardous Materials Safety Administration, Transportation",069,Department of Transportation,14,Pipeline and Hazardous Materials Safety Administration,6900,Department of Transportation, , ,400,Transportation,407,Other transportation
14532, ,069, , ,X,0105,000,69X0105,"Transportation Research Activities Overseas, Special Foreign Currency Program, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation
40469, ,069,2009,2011, ,0106,000,6909/110106,"Supplemental Discretionary Grants for a National Surface Transportation System - Recovery Act, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation
42302, ,069,2010,2011, ,0106,000,6910/110106,"Supplemental Discretionary Grants for a National Surface Transportation System - Recovery Act, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation
42306, ,069,2010,2012, ,0106,000,6910/120106,"Supplemental Discretionary Grants for a National Surface Transportation System - Recovery Act, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation
46126, ,069,2011,2012, ,0106,000,6911/120106,"Supplemental Discretionary Grants for a National Surface Transportation System - Recovery Act, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation
46130, ,069,2011,2013, ,0106,000,6911/130106,"Supplemental Discretionary Grants for a National Surface Transportation System - Recovery Act, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation
44473,069,069,2009,2011, ,0106,005,69-6909/110106.5,"Supplemental Discretionary Grants for a National Surface Transportation System - Recovery Act, Office of the Secretary, Transportation",069,Department of Transportation,05,Federal Highway Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation
44475,069,069,2009,2011, ,0106,007,69-6909/110106.7,"Supplemental Discretionary Grants for a National Surface Transportation System - Recovery Act, Office of the Secretary, Transportation",069,Department of Transportation,07,Federal Railroad Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation
44477,069,069,2009,2011, ,0106,011,69-6909/110106.11,"Supplemental Discretionary Grants for a National Surface Transportation System - Recovery Act, Office of the Secretary, Transportation",069,Department of Transportation,11,Federal Transit Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation
44476,069,069,2009,2011, ,0106,017,69-6909/110106.17,"Supplemental Discretionary Grants for a National Surface Transportation System - Recovery Act, Office of the Secretary, Transportation",069,Department of Transportation,17,Maritime Administration,6900,Department of Transportation, , ,400,Transportation,401,Ground transportation
14535, ,069, , ,X,0111,000,69X0111,"Compensation for Air Carriers, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,402,Air transportation
40910, ,069, , ,X,0116,000,69X0116,"Financial Management Capital, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation
54120, ,069,2012,2013, ,0116,000,6912/130116,"Financial Management Capital, Office of the Secretary, Transportation",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation
56964, ,069,2013,2014, ,0116,000,6913/140116,"Financial Management Capital, Office of the Secretary, Transportation                                                                                                                                                                           ",069,Department of Transportation,01,Office of the Secretary,6900,Department of Transportation, , ,400,Transportation,407,Other transportation
