award_id,generated_unique_award_id,display_award_id,category,type,type_description,piid,fain,uri,total_obligation,description,award_amount,total_subsidy_cost,total_loan_value,update_date,recipient_name,recipient_unique_id,recipient_hash,recipient_agg_key,parent_recipient_unique_id,business_categories,action_date,fiscal_year,last_modified_date,period_of_performance_start_date,period_of_performance_current_end_date,date_signed,ordering_period_end_date,original_loan_subsidy_cost,face_value_loan_guarantee,awarding_agency_id,funding_agency_id,awarding_toptier_agency_name,funding_toptier_agency_name,awarding_subtier_agency_name,funding_subtier_agency_name,awarding_toptier_agency_code,funding_toptier_agency_code,awarding_subtier_agency_code,funding_subtier_agency_code,funding_toptier_agency_agg_key,funding_subtier_agency_agg_key,recipient_location_country_code,recipient_location_country_name,recipient_location_state_code,recipient_location_county_code,recipient_location_county_name,recipient_location_congressional_code,recipient_location_zip5,recipient_location_city_name,pop_country_code,pop_country_name,pop_state_code,pop_county_code,pop_county_name,pop_zip5,pop_congressional_code,pop_city_name,pop_city_code,cfda_number,cfda_title,cfda_agg_key,sai_number,type_of_contract_pricing,extent_competed,type_set_aside,product_or_service_code,product_or_service_description,naics_code,naics_description,recipient_location_county_agg_key,recipient_location_congressional_agg_key,recipient_location_state_agg_key,pop_county_agg_key,pop_congressional_agg_key,pop_state_agg_key,tas_paths,tas_components,disaster_emergency_fund_codes,total_covid_outlay,total_covid_obligation
1498500,CONT_AWD_0027_9700_W9124D07D0004_9700,0027,contract,C,DELIVERY ORDER,0027,,,98447.50,"ENVIRONMENTAL SERVICES FOR FORT KNOX, KY",98447.50,0.00,0.00,2019-11-26 01:19:28.799406+00,ICI SERVICES CORPORATION,095129859,9755bca1-6c48-a2ff-df7f-af024306599e,"{""name"":""ICI SERVICES CORPORATION"",""unique_id"":""095129859"",""hash"":""9755bca1-6c48-a2ff-df7f-af024306599e"",""levels"":""{C}""}",095129859,"{8a_program_participant,category_business,emerging_small_business,historically_underutilized_business_firm,minority_owned_business,native_american_owned_business,self_certified_small_disadvanted_business,small_business,small_disadvantaged_business,special_designations,veteran_owned_business}",2008-09-30,2008,2019-11-23,2008-09-30,2009-12-31,2008-09-30,,0.00,0.00,1188,1188,Department of Defense,Department of Defense,Department of the Army,Department of the Army,097,097,2100,2100,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Department of the Army"",""code"":""2100"",""id"":""1173""}",USA,UNITED STATES,VA,153,PRINCE WILLIAM,01,22026,DUMFRIES,USA,UNITED STATES,KY,093,HARDIN,40121,02,FORT KNOX,,,,,,J,B,8AN,B510,SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS,541620,ENVIRONMENTAL CONSULTING SERVICES,"{""country_code"":""USA"",""state_code"":""VA"",""state_fips"":""51"",""county_code"":""153"",""county_name"":""PRINCE WILLIAM"",""population"":""470335""}","{""country_code"":""USA"",""state_code"":""VA"",""state_fips"":""51"",""congressional_code"":""01"",""population"":""813878""}","{""country_code"":""USA"",""state_code"":""VA"",""state_name"":""Virginia"",""population"":""8535519""}","{""country_code"":""USA"",""state_code"":""KY"",""state_fips"":""21"",""county_code"":""093"",""county_name"":""HARDIN"",""population"":""110958""}","{""country_code"":""USA"",""state_code"":""KY"",""state_fips"":""21"",""congressional_code"":""02"",""population"":""769850""}","{""country_code"":""USA"",""state_code"":""KY"",""state_name"":""Kentucky"",""population"":""4467673""}",,,,,
31502500,CONT_AWD_SPM8E808V0497_9700_-NONE-_-NONE-,SPM8E808V0497,contract,B,PO,SPM8E808V0497,,,98010.00,"4507458484!LIGHT,LIP",98010.00,0.00,0.00,2018-02-03 18:54:06.983782+00,SEITZ SCIENTIFIC INDUSTRIES INC,602773079,0b167f24-9ce8-4866-85fb-dcfbe42c656d,"{""name"":""SEITZ SCIENTIFIC INDUSTRIES INC"",""unique_id"":""602773079"",""hash"":""0b167f24-9ce8-4866-85fb-dcfbe42c656d"",""levels"":""{C}""}",602773079,"{category_business,corporate_entity_not_tax_exempt,federally_funded_research_and_development_corp,manufacturer_of_goods,small_business,special_designations,subchapter_s_corporation,woman_owned_business}",2008-04-28,2008,2008-08-21,2008-04-28,2008-05-28,2008-04-28,,0.00,0.00,1219,1219,Department of Defense,Department of Defense,Defense Logistics Agency,Defense Logistics Agency,097,097,97AS,97AS,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Defense Logistics Agency"",""code"":""97AS"",""id"":""1173""}",USA,UNITED STATES,AL,,,02,,ENTERPRISE,USA,UNITED STATES,CA,065,RIVERSIDE,92882,44,CORONA,,,,,,J,A,NONE,6240,ELECTRIC LAMPS,335110,ELECTRIC LAMP BULB AND PART MANUFACTURING,,"{""country_code"":""USA"",""state_code"":""AL"",""state_fips"":""01"",""congressional_code"":""02"",""population"":""678122""}","{""country_code"":""USA"",""state_code"":""AL"",""state_name"":""Alabama"",""population"":""4903185""}","{""country_code"":""USA"",""state_code"":""CA"",""state_fips"":""06"",""county_code"":""065"",""county_name"":""RIVERSIDE"",""population"":""2470546""}","{""country_code"":""USA"",""state_code"":""CA"",""state_fips"":""06"",""congressional_code"":""44"",""population"":""725177""}","{""country_code"":""USA"",""state_code"":""CA"",""state_name"":""California"",""population"":""39512223""}",,,,,
978000,CONT_AWD_0011_9700_N4008406D5301_9700,0011,contract,C,DO,0011,,,97623.00,IDQ REQUIREMENTS FIRST OPTION YEAR,97623.00,0.00,0.00,2018-02-03 18:54:06.983782+00,HACHIYA KOGYO K.K.,693947525,a73ea18d-fa04-756b-7a1e-e6a943412189,"{""name"":""HACHIYA KOGYO K.K."",""unique_id"":""693947525"",""hash"":""a73ea18d-fa04-756b-7a1e-e6a943412189"",""levels"":""{C}""}",693947525,"{category_business,other_than_small_business}",2008-02-13,2008,2008-02-14,2007-09-27,2008-08-22,2007-09-25,,0.00,0.00,1174,1174,Department of Defense,Department of Defense,Department of the Navy,Department of the Navy,097,097,1700,1700,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Department of the Navy"",""code"":""1700"",""id"":""1173""}",JPN,JAPAN,,,,,,OKAYAMA,JPN,JAPAN,,,,,,,,,,,,J,A,NONE,Z111,MAINT-REP-ALT/OFFICE BLDGS,238320,PAINTING AND WALL COVERING CONTRACTORS,,,,,,,,,,,
65500,CONT_AWD_0001_9700_N0042107D0014_9700,0001,contract,C,DO,0001,,,97231.00,RECOMMENDED REPLACEMENT OF HELIUM CELL,97231.00,0.00,0.00,2019-09-12 08:39:19.34798+00,"POLATOMIC, INC.",144948056,c156f93e-6172-50ff-6f7c-198a8268ad83,"{""name"":""POLATOMIC, INC."",""unique_id"":""144948056"",""hash"":""c156f93e-6172-50ff-6f7c-198a8268ad83"",""levels"":""{C}""}",144948056,"{category_business,small_business}",2008-03-25,2008,2008-03-25,2007-07-03,2008-08-31,2007-07-03,,0.00,0.00,1174,1174,Department of Defense,Department of Defense,Department of the Navy,Department of the Navy,097,097,1700,1700,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Department of the Navy"",""code"":""1700"",""id"":""1173""}",USA,UNITED STATES,TX,,,32,,RICHARDSON,USA,UNITED STATES,MD,037,ST. MARY'S,20670,05,PATUXENT RIVER,,,,,,NO,C,NONE,J066,MAINT/REPAIR/REBUILD OF EQUIPMENT- INSTRUMENTS AND LABORATORY EQUIPMENT,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",,"{""country_code"":""USA"",""state_code"":""TX"",""state_fips"":""48"",""congressional_code"":""32"",""population"":""769852""}","{""country_code"":""USA"",""state_code"":""TX"",""state_name"":""Texas"",""population"":""28995881""}","{""country_code"":""USA"",""state_code"":""MD"",""state_fips"":""24"",""county_code"":""037"",""county_name"":""ST. MARY'S"",""population"":""113510""}","{""country_code"":""USA"",""state_code"":""MD"",""state_fips"":""24"",""congressional_code"":""05"",""population"":""757621""}","{""country_code"":""USA"",""state_code"":""MD"",""state_name"":""Maryland"",""population"":""6045680""}",,,,,
38377000,CONT_AWD_W912R108F0057_9700_GS07F9287S_4730,W912R108F0057,contract,C,DO,W912R108F0057,,,97054.27,MSA P/N: A-SAFESITE,97054.27,0.00,0.00,2018-02-03 18:54:06.983782+00,FEDERAL RESOURCES SUPPLY COMPANY,806647801,80f5919e-a7a5-b410-9dad-0ea33ae1a6d8,"{""name"":""FEDERAL RESOURCES SUPPLY COMPANY"",""unique_id"":""806647801"",""hash"":""80f5919e-a7a5-b410-9dad-0ea33ae1a6d8"",""levels"":""{C}""}",806647801,"{category_business,small_business,woman_owned_business}",2008-09-18,2008,2014-05-28,2008-09-18,2008-10-12,2008-09-18,,0.00,0.00,1188,1188,Department of Defense,Department of Defense,Department of the Army,Department of the Army,097,097,2100,2100,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Department of the Army"",""code"":""2100"",""id"":""1173""}",USA,UNITED STATES,MD,,,01,,STEVENSVILLE,USA,UNITED STATES,MD,035,QUEEN ANNE'S,21619,01,CHESTER,,,,,,J,A,NONE,4240,SAFETY AND RESCUE EQUIPMENT,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,"{""country_code"":""USA"",""state_code"":""MD"",""state_fips"":""24"",""congressional_code"":""01"",""population"":""741621""}","{""country_code"":""USA"",""state_code"":""MD"",""state_name"":""Maryland"",""population"":""6045680""}","{""country_code"":""USA"",""state_code"":""MD"",""state_fips"":""24"",""county_code"":""035"",""county_name"":""QUEEN ANNE'S"",""population"":""50381""}","{""country_code"":""USA"",""state_code"":""MD"",""state_fips"":""24"",""congressional_code"":""01"",""population"":""741621""}","{""country_code"":""USA"",""state_code"":""MD"",""state_name"":""Maryland"",""population"":""6045680""}",,,,,
31240500,CONT_AWD_SPM7M208M3681_9700_-NONE-_-NONE-,SPM7M208M3681,contract,B,PURCHASE ORDER,SPM7M208M3681,,,96535.00,"4506912355!VALVE,SAF",96535.00,0.00,0.00,2019-08-31 03:20:36.267923+00,"FCX PERFORMANCE, INC",107806148,5fa92ba6-c24a-bf0b-dc5e-6089fb2c83b4,"{""name"":""FCX PERFORMANCE, INC"",""unique_id"":""107806148"",""hash"":""5fa92ba6-c24a-bf0b-dc5e-6089fb2c83b4"",""levels"":""{C}""}",107806148,"{category_business,corporate_entity_not_tax_exempt,small_business}",2008-02-27,2008,2019-08-28,2008-02-27,2008-05-07,2008-02-27,,0.00,0.00,1219,1219,Department of Defense,Department of Defense,Defense Logistics Agency,Defense Logistics Agency,097,097,97AS,97AS,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Defense Logistics Agency"",""code"":""97AS"",""id"":""1173""}",USA,UNITED STATES,OH,049,FRANKLIN,12,43219,COLUMBUS,USA,UNITED STATES,OH,049,FRANKLIN,43212,15,COLUMBUS,,,,,,J,A,NONE,4820,"VALVES, NONPOWERED",336311,"CARBURETOR, PISTON, PISTON RING, AND VALVE MANUFACTURING","{""country_code"":""USA"",""state_code"":""OH"",""state_fips"":""39"",""county_code"":""049"",""county_name"":""FRANKLIN"",""population"":""1316756""}","{""country_code"":""USA"",""state_code"":""OH"",""state_fips"":""39"",""congressional_code"":""12"",""population"":""789634""}","{""country_code"":""USA"",""state_code"":""OH"",""state_name"":""Ohio"",""population"":""11689100""}","{""country_code"":""USA"",""state_code"":""OH"",""state_fips"":""39"",""county_code"":""049"",""county_name"":""FRANKLIN"",""population"":""1316756""}","{""country_code"":""USA"",""state_code"":""OH"",""state_fips"":""39"",""congressional_code"":""15"",""population"":""759569""}","{""country_code"":""USA"",""state_code"":""OH"",""state_name"":""Ohio"",""population"":""11689100""}",,,,,
5174500,CONT_AWD_1212_9700_SPM40000D9403_9700,1212,contract,C,DELIVERY ORDER,1212,,,96149.00,4507168291!VANE ASSE,96149.00,0.00,0.00,2019-09-14 01:56:01.618783+00,GENERAL ELECTRIC COMPANY,001408509,86c5fd5b-af1a-e282-348e-8fc97f664cde,"{""name"":""GENERAL ELECTRIC COMPANY"",""unique_id"":""001408509"",""hash"":""86c5fd5b-af1a-e282-348e-8fc97f664cde"",""levels"":""{C}""}",001367960,"{category_business,other_than_small_business}",2008-03-26,2008,2019-09-10,2008-03-26,2010-02-01,2008-03-26,,0.00,0.00,1219,1219,Department of Defense,Department of Defense,Defense Logistics Agency,Defense Logistics Agency,097,097,97AS,97AS,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Defense Logistics Agency"",""code"":""97AS"",""id"":""1173""}",USA,UNITED STATES,MA,009,ESSEX,06,01905,LYNN,USA,UNITED STATES,OH,061,HAMILTON,45223,01,CINCINNATI,,,,,,J,C,NONE,1560,AIRFRAME STRUCTURAL COMPONENTS,339991,"GASKET, PACKING, AND SEALING DEVICE MANUFACTURING","{""country_code"":""USA"",""state_code"":""MA"",""state_fips"":""25"",""county_code"":""009"",""county_name"":""ESSEX"",""population"":""789034""}","{""country_code"":""USA"",""state_code"":""MA"",""state_fips"":""25"",""congressional_code"":""06"",""population"":""780524""}","{""country_code"":""USA"",""state_code"":""MA"",""state_name"":""Massachusetts"",""population"":""6892503""}","{""country_code"":""USA"",""state_code"":""OH"",""state_fips"":""39"",""county_code"":""061"",""county_name"":""HAMILTON"",""population"":""817473""}","{""country_code"":""USA"",""state_code"":""OH"",""state_fips"":""39"",""congressional_code"":""01"",""population"":""740979""}","{""country_code"":""USA"",""state_code"":""OH"",""state_name"":""Ohio"",""population"":""11689100""}",,,,,
11741000,CONT_AWD_D161_9700_SPM20005D3012_9700,D161,contract,C,DELIVERY ORDER,D161,,,96126.00,4507335707!TRICARE W,96126.00,0.00,0.00,2018-07-14 02:50:05.730428+00,"CARDINAL HEALTH, INC.",801423062,39e65709-290f-5bdf-c643-548ca608b12b,"{""name"":""CARDINAL HEALTH, INC."",""unique_id"":""801423062"",""hash"":""39e65709-290f-5bdf-c643-548ca608b12b"",""levels"":""{C}""}",097537435,"{category_business,other_than_small_business}",2008-04-14,2008,2018-07-06,2008-04-14,2008-04-14,2008-04-14,,0.00,0.00,1219,1219,Department of Defense,Department of Defense,Defense Logistics Agency,Defense Logistics Agency,097,097,97AS,97AS,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Defense Logistics Agency"",""code"":""97AS"",""id"":""1173""}",USA,UNITED STATES,OH,049,FRANKLIN,12,43016,DUBLIN,USA,UNITED STATES,OH,049,FRANKLIN,43016,12,DUBLIN,,,,,,J,A,NONE,6505,DRUGS AND BIOLOGICALS,424210,DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,"{""country_code"":""USA"",""state_code"":""OH"",""state_fips"":""39"",""county_code"":""049"",""county_name"":""FRANKLIN"",""population"":""1316756""}","{""country_code"":""USA"",""state_code"":""OH"",""state_fips"":""39"",""congressional_code"":""12"",""population"":""789634""}","{""country_code"":""USA"",""state_code"":""OH"",""state_name"":""Ohio"",""population"":""11689100""}","{""country_code"":""USA"",""state_code"":""OH"",""state_fips"":""39"",""county_code"":""049"",""county_name"":""FRANKLIN"",""population"":""1316756""}","{""country_code"":""USA"",""state_code"":""OH"",""state_fips"":""39"",""congressional_code"":""12"",""population"":""789634""}","{""country_code"":""USA"",""state_code"":""OH"",""state_name"":""Ohio"",""population"":""11689100""}",,,,,
31539000,CONT_AWD_SPM8EH08M1425_9700_-NONE-_-NONE-,SPM8EH08M1425,contract,B,PURCHASE ORDER,SPM8EH08M1425,,,95760.00,4507556028!EXTINGUIS,95760.00,0.00,0.00,2019-09-01 02:01:38.037113+00,BUCKEYE FIRE EQUIPMENT COMPANY,041072547,e1b0e5f3-0a98-6bbf-b174-f5a9d9eb462d,"{""name"":""BUCKEYE FIRE EQUIPMENT COMPANY"",""unique_id"":""041072547"",""hash"":""e1b0e5f3-0a98-6bbf-b174-f5a9d9eb462d"",""levels"":""{C}""}",041072547,"{category_business,corporate_entity_not_tax_exempt,manufacturer_of_goods,small_business}",2008-05-10,2008,2019-08-29,2008-05-10,2008-06-07,2008-05-10,,0.00,0.00,1219,1219,Department of Defense,Department of Defense,Defense Logistics Agency,Defense Logistics Agency,097,097,97AS,97AS,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Defense Logistics Agency"",""code"":""97AS"",""id"":""1173""}",USA,UNITED STATES,NC,045,CLEVELAND,09,28086,KINGS MOUNTAIN,USA,UNITED STATES,NC,045,CLEVELAND,28086,09,KINGS MOUNTAIN,,,,,,J,A,NONE,4210,FIRE FIGHTING EQUIPMENT,423990,OTHER MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,"{""country_code"":""USA"",""state_code"":""NC"",""state_fips"":""37"",""county_code"":""045"",""county_name"":""CLEVELAND"",""population"":""97947""}","{""country_code"":""USA"",""state_code"":""NC"",""state_fips"":""37"",""congressional_code"":""09"",""population"":""792434""}","{""country_code"":""USA"",""state_code"":""NC"",""state_name"":""North Carolina"",""population"":""10488084""}","{""country_code"":""USA"",""state_code"":""NC"",""state_fips"":""37"",""county_code"":""045"",""county_name"":""CLEVELAND"",""population"":""97947""}","{""country_code"":""USA"",""state_code"":""NC"",""state_fips"":""37"",""congressional_code"":""09"",""population"":""792434""}","{""country_code"":""USA"",""state_code"":""NC"",""state_name"":""North Carolina"",""population"":""10488084""}",,,,,
1300500,CONT_AWD_0020_9700_SPM74003D7695_9700,0020,contract,C,DELIVERY ORDER,0020,,,95484.00,4508670727!HOSE ASSE,95484.00,0.00,0.00,2019-09-17 01:02:13.191285+00,MAGNA JAMES LTD.,556075554,33bfed61-3763-e7f6-bd60-4fd2d3d0e4f1,"{""name"":""MAGNA JAMES LTD."",""unique_id"":""556075554"",""hash"":""33bfed61-3763-e7f6-bd60-4fd2d3d0e4f1"",""levels"":""{C}""}",556075554,"{category_business,small_business}",2008-09-17,2008,2019-09-13,2008-09-17,2009-05-26,2008-09-17,,0.00,0.00,1219,1219,Department of Defense,Department of Defense,Defense Logistics Agency,Defense Logistics Agency,097,097,97AS,97AS,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Defense Logistics Agency"",""code"":""97AS"",""id"":""1173""}",USA,UNITED STATES,CA,071,SAN BERNARDINO,43,91761,ONTARIO,USA,UNITED STATES,CA,071,SAN BERNARDINO,91761,43,ONTARIO,,,,,,K,A,,4720,HOSE AND FLEXIBLE TUBING,336411,AIRCRAFT MANUFACTURING,"{""country_code"":""USA"",""state_code"":""CA"",""state_fips"":""06"",""county_code"":""071"",""county_name"":""SAN BERNARDINO"",""population"":""2180085""}","{""country_code"":""USA"",""state_code"":""CA"",""state_fips"":""06"",""congressional_code"":""43"",""population"":""753696""}","{""country_code"":""USA"",""state_code"":""CA"",""state_name"":""California"",""population"":""39512223""}","{""country_code"":""USA"",""state_code"":""CA"",""state_fips"":""06"",""county_code"":""071"",""county_name"":""SAN BERNARDINO"",""population"":""2180085""}","{""country_code"":""USA"",""state_code"":""CA"",""state_fips"":""06"",""congressional_code"":""43"",""population"":""753696""}","{""country_code"":""USA"",""state_code"":""CA"",""state_name"":""California"",""population"":""39512223""}",,,,,
33274000,CONT_AWD_V550A89137_3600_V797P4544A_3600,V550A89137,contract,C,DO,V550A89137,,,95388.00,AESTIVA 5 ANESTHESIA MACHINE,95388.00,0.00,0.00,2018-02-03 18:54:06.983782+00,DATEX-OHMEDA INC,129501685,7c5d948d-ae8a-c346-a389-34563da38354,"{""name"":""DATEX-OHMEDA INC"",""unique_id"":""129501685"",""hash"":""7c5d948d-ae8a-c346-a389-34563da38354"",""levels"":""{C}""}",001367960,"{category_business,other_than_small_business}",2008-06-10,2008,2010-03-13,2008-06-10,2008-09-30,2008-06-10,,0.00,0.00,561,,Department of Veterans Affairs,,Department of Veterans Affairs,,036,,3600,,,,USA,UNITED STATES,WI,,,00,,MADISON,USA,UNITED STATES,IL,183,VERMILION,61832,15,DANVILLE,,,,,,J,,NONE,6515,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,,"{""country_code"":""USA"",""state_code"":""WI"",""state_fips"":""55"",""congressional_code"":""00"",""population"":""""}","{""country_code"":""USA"",""state_code"":""WI"",""state_name"":""Wisconsin"",""population"":""5822434""}","{""country_code"":""USA"",""state_code"":""IL"",""state_fips"":""17"",""county_code"":""183"",""county_name"":""VERMILION"",""population"":""75758""}","{""country_code"":""USA"",""state_code"":""IL"",""state_fips"":""17"",""congressional_code"":""15"",""population"":""691196""}","{""country_code"":""USA"",""state_code"":""IL"",""state_name"":""Illinois"",""population"":""12671821""}",,,,,
15120500,CONT_AWD_FA955008C0012_9700_-NONE-_-NONE-,FA955008C0012,contract,D,DEFINITIVE CONTRACT,FA955008C0012,,,95355.00,STTR PHASE I - MO-SI-B-XX ALLOYS FOR HIGH TEMPERATURE SERVICE,95355.00,0.00,0.00,2020-04-21 01:38:12.441031+00,"PITTSBURGH MATERIALS TECHNOLOGY, INC.",809929458,be08b89a-716c-4e0d-bd27-5b8e7471dfc7,"{""name"":""PITTSBURGH MATERIALS TECHNOLOGY, INC."",""unique_id"":""809929458"",""hash"":""be08b89a-716c-4e0d-bd27-5b8e7471dfc7"",""levels"":""{C}""}",055625685,"{category_business,small_business}",2007-10-18,2008,2020-04-18,2007-11-01,2008-07-31,2007-10-18,,0.00,0.00,1196,1196,Department of Defense,Department of Defense,Department of the Air Force,Department of the Air Force,097,097,5700,5700,"{""name"":""Department of Defense"",""code"":""097"",""id"":""1173""}","{""name"":""Department of the Air Force"",""code"":""5700"",""id"":""1173""}",USA,UNITED STATES,PA,003,ALLEGHENY,18,15025,CLAIRTON,USA,UNITED STATES,PA,003,ALLEGHENY,15025,18,CLAIRTON,,,,,,J,D,SBA,AJ16,R&D- GENERAL SCIENCE/TECHNOLOGY: PHYSICAL SCIENCES (MANAGEMENT/SUPPORT),541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,"{""country_code"":""USA"",""state_code"":""PA"",""state_fips"":""42"",""county_code"":""003"",""county_name"":""ALLEGHENY"",""population"":""1216045""}","{""country_code"":""USA"",""state_code"":""PA"",""state_fips"":""42"",""congressional_code"":""18"",""population"":""683571""}","{""country_code"":""USA"",""state_code"":""PA"",""state_name"":""Pennsylvania"",""population"":""12801989""}","{""country_code"":""USA"",""state_code"":""PA"",""state_fips"":""42"",""county_code"":""003"",""county_name"":""ALLEGHENY"",""population"":""1216045""}","{""country_code"":""USA"",""state_code"":""PA"",""state_fips"":""42"",""congressional_code"":""18"",""population"":""683571""}","{""country_code"":""USA"",""state_code"":""PA"",""state_name"":""Pennsylvania"",""population"":""12801989""}",,,,,
13819500,CONT_AWD_DTIAS05S07019_6938_DTMA8C05005_6938,DTIAS05S07019,contract,C,DO,DTIAS05S07019,,,94739.00,CRN070003 SUPPORT SECURITY PROGRAM,94739.00,0.00,0.00,2018-02-03 18:54:06.983782+00,"TOTE SERVICES, LLC",021964036,5aaa665c-12a6-0681-6cd1-d7fb8014dc15,"{""name"":""TOTE SERVICES, LLC"",""unique_id"":""021964036"",""hash"":""5aaa665c-12a6-0681-6cd1-d7fb8014dc15"",""levels"":""{C}""}",075108902,"{category_business,other_than_small_business}",2007-10-22,2008,2013-05-03,2006-12-26,2007-12-31,2006-12-26,,0.00,0.00,755,,Department of Transportation,,Maritime Administration,,069,,6938,,,,USA,UNITED STATES,NJ,,,00,,VOORHEES,USA,UNITED STATES,VA,700,NEWPORT NEWS (CITY),23607,03,NEWPORT NEWS,,,,,,2,,NONE,M299,OPER OF GOVT ALL OTH NON-BLDG FACS,483111,DEEP SEA FREIGHT TRANSPORTATION,,"{""country_code"":""USA"",""state_code"":""NJ"",""state_fips"":""34"",""congressional_code"":""00"",""population"":""""}","{""country_code"":""USA"",""state_code"":""NJ"",""state_name"":""New Jersey"",""population"":""8882190""}","{""country_code"":""USA"",""state_code"":""VA"",""state_fips"":""51"",""county_code"":""700"",""county_name"":""NEWPORT NEWS (CITY)"",""population"":""179225""}","{""country_code"":""USA"",""state_code"":""VA"",""state_fips"":""51"",""congressional_code"":""03"",""population"":""744804""}","{""country_code"":""USA"",""state_code"":""VA"",""state_name"":""Virginia"",""population"":""8535519""}",,,,,
